1500;1000000;0.0;0.003525;1.853821403651921e-05;104.49397101256689;1253.9276521508027
1499;1000000;0.0;0.802741;0.007216608735836508;101.96452390280612;1222.758570642451
1499;1000000;0.0;0.340494;0.000574256178197616;109.52644909223143;1313.4411775140393
1499;1000000;0.0;0.176615;0.0013340272477860588;105.7366859778018;1267.994338245799
1499;1000000;0.0;0.487913;0.002921899917715649;106.43830483657031;1276.408151600151
9000;10000;0.0;0.0001;1.6916584968566894e-05;32.5023840984154;2340.1716550859082
9000;10000;0.10000000149011612;0.0085;5.024924014738944e-05;7.064741470371038;508.6613858667147
9000;10000;1.0;0.0592;3.8391472695547586e-05;0.9128462024683521;65.72492657772135
9000;10000;0.0;0.0001;1.9841742515563966e-05;30.213980455143528;2175.4065927703336
9000;10000;0.10000000149011612;0.0201;5.32501084463937e-05;6.564077841664725;472.6136045998602
9000;10000;1.0;0.0004;2.952729557423135e-05;0.9628303807142389;69.3237874114252
